8.033004,79.826005,45661
6.693003,80.386003,47832
5.532003,7.486003,264662
5.007996,7.849999,554906
5.492997,7.026004,215038
38.507004,125.762005,154942
39.488004,125.463997,19463
50.249997,106.200001,24235
47.710998,106.947001,17738
-21.436002,15.950998,11547
-21.939003,15.852997,6898
-19.639998,17.342002,4562
-22.455,18.963001,16321
-5.063464,39.725799,26450
-6.766704,38.916703,23651
-5.878998,39.259999,2572
46.8,7.149997,32827
47.483001,7.737004,12832
47.212002,7.536997,14853
46.899,8.243002,9410
58.705002,13.827997,14891
58.363002,12.330001,21835
47.333304,9.416701,5649
53.633333,-8.183333,4860
12.268998,-16.164999,10490
12.492999,-15.227,6792
11.772999,-15.194997,1311
12.279996,-14.234004,14430
11.2167,-15.166701,9898
4.799997,-8.166699,2733
8.416701,-9.749997,26594
6.433299,-10.600002,4089
6.525999,-10.349001,33945
7.371,-8.685,11415
5.464998,-9.577997,2578
40.642002,15.798997,69060
41.562999,14.655997,50762
32.283297,36.233299,57118
30.833334,35.600005,25429
30.192003,35.736004,50350
45.737001,7.315003,34062
49.883301,6.166702,6242
49.699998,6.333301,3958
6.433002,100.189999,63869
4.184001,102.042001,15448
3.066696,101.549998,481654
-0.416997,36.951004,51084
-29.152998,27.753004,5115
-30.159,27.479998,24992
-30.411,27.716005,24130
-28.878003,28.055998,47675
-28.749996,28.250002,16330
-29.291004,29.078002,8809
13.919004,-89.845002,34102
13.716702,-88.933302,48411
13.673997,-89.289999,124694
13.508001,-88.867998,39613
13.331997,-87.839001,26807
13.699998,-88.100001,16152
13.641003,-88.785,37326
13.346001,-88.432002,51910
14.072004,-89.093997,29271
18.442998,-78.179004,6289
18.033003,-77.499999,47115
18.030996,-77.851998,4229
18.479583,-77.65605,7779
18.163998,-77.948001,30000
18.159003,-76.380003,14400
18.432639,-77.199525,13671
18.377001,-76.899996,7906
18.0333,-76.799997,96494
17.891001,-76.329,11536
19.504998,-71.344989,16380
19.551996,-71.074998,48297
19.059003,-70.152003,41641
1.449999,10.566703,8462
3.449997,8.550001,8655
43.727222,15.905833,37112
30.591999,30.899998,182900
30.466665,31.183336,167029
30.583332,31.51666,285097
31.109004,30.935998,143970
11.104002,42.372001,12043
11.783304,42.900004,22193
58.943056,23.541389,11805
29.33334,47.999998,164212
-0.756999,28.528003,1192
-11.9,33.6,19308
-14.966667,35.516667,1418
-14.366667,34.333333,15608
-13.8,32.9,18305
-14.816667,34.633333,10445
-15.7,35.183333,1580
-16.916667,35.266667,21774
-15.616667,34.516667,11379
-16.033333,35.5,16483
15.102999,-90.314001,40000
14.537097,-91.677015,36656
14.966001,-91.8,25088
14.661999,-90.819999,82370
14.566698,-90.733302,39368
14.772996,-91.182996,45373
14.913999,-91.358001,69734
14.85,-90.016704,147197
14.279004,-90.297999,16484
14.796999,-89.543997,41521
14.633001,-89.989002,45834
14.972004,-89.529003,36088
19.790217,-70.690248,119897
19.548,-71.704998,16398
19.396998,-70.523001,61834
19.383003,-70.416702,45299
18.493002,-71.850996,6567
18.875997,-71.706996,43894
18.037998,-71.740998,11072
18.453996,-70.729002,59139
18.942003,-70.408998,73269
18.279999,-70.331004,66709
18.764001,-69.256998,35999
18.807003,-69.784002,15532
19.376001,-69.847002,33862
19.212003,-69.332004,11432
18.415998,-70.109001,154040
18.764001,-69.035004,23547
18.615996,-68.707998,123787
13.551003,-14.767002,3584
13.310001,-14.222997,14380
13.493997,-16.094997,2751
13.377312,-15.678566,18672
7.335999,-2.336003,70299
2.152998,11.330002,24831
58.363889,25.59,20309
-2.856996,11.026999,19365
-4.164003,13.554001,22760
38.898999,22.434004,47246
40.381002,23.453002,5258
41.133303,25.416703,45631
33.833304,35.533297,9000
31.9167,34.866703,63860
33.383304,35.450002,80000
60.096996,19.949005,10682
60.996996,24.472,47261
60.876,26.709004,31133
61.689996,27.285004,46550
20.2775,100.412778,6347
20.950002,101.416699,3225
14.8833,105.866704,12994
15.715998,106.426999,5521
20.416698,104.033305,38992
21.683304,102.099997,6000
14.807997,106.839001,4297
-4.356,14.761999,13882
54.25,-6.966667,5937
55.709001,9.534997,51177
55.933299,12.316699,28313
55.432998,11.566702,7167
12.084003,-12.301001,5479
11.439999,-11.670003,25531
10.653003,-9.891999,14223
11.079999,-12.401001,20052
10.656,-12.272004,6349
10.185003,-14.042996,2332
12.480003,-13.295996,13990
11.754,-13.212998,7461
10.905003,-13.042998,30311
9.430002,-13.097997,12358
8.686998,-8.657001,13204
8.553996,-10.151001,221715
11.298996,-10.726001,6062
10.747998,-11.108997,13057
8.28,-7.684002,27504
6.977997,-5.748002,60962
5.839002,-5.360004,127867
6.552,-5.019002,39005
5.466699,-3.200004,37654
15.033303,-91.133298,23618
4.155003,9.231004,90088
41.518998,19.797004,21286
40.730004,19.573003,82297
40.940001,19.716004,41469
42.033303,19.883305,6495
42.3333,20.083303,7967
42.083001,20.433997,17832
39.877002,19.999999,15147
40.333302,20.683297,7890
40.899996,20.664001,40000
40.616676,20.766664,58259
40.709997,19.972,46866
40.516704,20.233297,14046
40.866696,20.199997,11556
41.200002,20.366704,12691
40.283298,20.033299,11955
40.233996,20.351998,10686
40.078998,20.149003,23437
41.683302,20.433304,14848
41.625999,20.016001,15405
41.787999,19.654003,18695
41.783301,19.816705,10064
40.301667,44.359167,18779
50.445999,3.939004,91277
50.964003,5.483998,69222
40.875556,45.149167,14737
39.953889,44.550556,20562
40.358889,45.126667,21680
40.565556,45.816111,8657
40.610278,46.789722,7333
40.992222,45.628889,12626
40.905278,45.556389,0
40.981389,47.845833,11867
41.070833,47.458333,6876
39.761111,45.333333,8200
34.983,63.1333,2997
34.516701,65.250001,15000
31.582998,64.36,201546
31.112001,61.886998,49851
32.633298,65.866699,10000
32.85,68.416705,13737
34.866,71.150005,48400
36.729999,69.540004,64256
35.016696,69.333301,7407
34.65,70.166701,17345
33.966702,68.966704,22305
36.261,68.040001,24000
34.450002,68.799997,35008
11.451996,104.518999,33231
12.711996,104.888998,19951
11.484,105.324004,74000
13.816701,104.966704,24380
13.523004,105.974002,29665
12.468996,106.023997,19975
12.449997,107.2,7944
13.507002,106.981003,19205
11.079999,105.801004,23956
36.821997,5.766004,148000
6.615,1.715005,86971
12.054996,0.361,33910
36.71171,4.046144,144000
36.077709,4.764662,140000
35.700003,4.545001,150000
36.466002,7.427998,123590
35.849997,7.149997,100821
43.137999,24.719005,42211
43.414002,23.237002,47445
43.533999,26.535997,38285
49.683303,5.816701,26179
47.516697,9.766702,26928
47.833299,16.533298,13165
27.42937,89.416777,15000
27.584154,89.864135,5000
19.665,97.206004,17293
27.433296,89.916697,5000
-3.166704,30.516697,6585
-3.099996,30.162997,10705
-3.931002,29.993005,20893
-3.481002,30.243997,38458
-3.083301,29.366704,12728
-2.899998,29.566702,19443
-4.133304,29.8,19642
-2.912004,29.825002,21506
-2.584722,30.097222,6083
10.973997,-4.907997,18632
12.183333,-4.083333,10385
12.728997,-3.860001,29048
12.455001,-3.464,45341
14.450004,-0.233298,6691
14.099004,-1.627001,22223
13.068999,-3.069998,17590
12.063996,-1.333998,30137
12.576996,-1.293002,12703
12.953997,-2.262996,22904
12.333492,-2.466945,37535
11.094003,-2.097999,26884
11.554444,-1.773611,3837
12.656997,-0.568998,17489
12.242997,-0.611,23892
12.177,-0.356004,32052
11.169,-1.134999,17924
11.662002,-1.064996,15173
10.952001,-3.248,12732
10.324998,-3.174002,28023
12.969,-0.137997,9854
14.033997,-0.027999,37806
13.436412,0.530443,3273
12.077001,1.796005,26013
16.849998,97.616701,50000
22.650003,93.616705,20000
20.781999,97.038001,160115
21.879999,95.961997,78739
-3.260997,29.611999,18041
34.917003,33.635998,48947
34.755915,32.422457,35961
8.433297,47.3167,60100
10.583298,47.333305,180000
1.645002,7.412005,1156
-9.109152,143.233723,15214
31.902945,35.206209,24599
35.325999,33.333004,26701
9.657999,-68.589999,77192
10.335996,-68.745996,76766
9.900999,-67.354002,87739
11.033334,-63.883332,35084
13.978998,45.574003,37821
14.550003,46.800001,37315
15.420996,45.334,16794
16.329996,-86.518998,7514
64.569503,-21.862322,1783
11.189359,-84.775859,13451
5.599998,-55.199997,2105
5.796999,-55.481004,3216
39.750003,69.000004,11468
-22.030002,-60.609996,2500
-25.387002,-57.140001,21696
11.845998,-86.194998,29507
13.091004,-86.000004,51073
11.969001,-86.094999,130113
29.999997,40.133305,128332
9.233333,29.833333,7653
9.541686,-78.971963,10
43.233003,44.783002,93357
52.832997,104.699998,14538
11.799189,9.350335,17129
11.748996,11.966005,255895
-1.483002,-77.986998,24881
9.991998,-84.120003,21947
0.821997,-77.732001,83000
5.346999,-72.405999,61029
62.237478,-6.539012,4664
9.395001,16.305004,19382
49.982473,8.273219,184997
50.662998,14.081005,94105
50.205996,15.812002,95195
22.679001,-12.707001,5760
17.057997,-13.908996,8388
19.746999,-14.391,370
36.8667,43.000003,986000
34.193997,43.875001,158508
7.059996,38.476999,133097
8.148996,35.537005,9352
53.633304,11.416699,96641
49.626,63.498997,5277
30.659004,51.594004,96786
32.320998,50.853997,129153
43.690455,51.141736,147443
15.491997,73.818001,65586
4.32,21.179998,19431
17.155998,-89.061003,16977
18.397998,-88.388001,8724
-24.377004,26.152003,39700
12.562137,-81.690327,58257
24.9575,121.298889,172065
24.943889,121.216111,201632
23.45,120.333333,35000
24.988889,121.311111,500000
24.916667,121.15,175000
24.75,121.75,150000
24.833333,121.011944,200000
-42.471645,171.223143,10100
-30.415987,-56.48602,41909
-30.730025,-57.319974,2517
-31.200022,-55.749967,7474
-31.709965,-55.980005,54277
-32.810001,-56.51005,13221
-32.929994,-53.949999,3998
-33.230027,-54.380025,27684
-34.470003,-56.399979,16438
-33.470013,-55.120005,2438
-34.370009,-55.230025,41180
-34.910028,-54.959989,55478
-34.969973,-54.94999,159000
-34.199994,-54.750002,2692
-34.669991,-54.169986,3230
44.290487,-93.268013,25376
44.163621,-93.999157,56325
43.647787,-93.368704,20522
45.121883,-95.043305,18473
46.358009,-94.20085,28187
47.773762,-96.607731,8653
45.731768,-107.612486,4448
47.108583,-104.710493,5856
45.215676,-112.683985,4463
47.688005,-114.156686,5326
48.112217,-98.859687,7813
42.535813,-113.791876,14042
47.47422,-115.926888,1028
46.211377,-119.136098,102504
46.716411,-122.952971,18880
33.581941,-112.195824,500000
32.833821,-109.70688,10668
32.879374,-111.756626,44655
33.423915,-111.736084,1085394
34.498294,-114.308279,56133
37.873901,-122.271152,496356
32.671945,-117.098005,150000
39.307767,-123.799431,548
35.626597,-120.689982,27157
33.941945,-117.398039,297554
35.761937,-119.243068,44757
37.556918,-122.313062,626406
38.111949,-122.258052,146289
39.54659,-107.3247,14004
39.695857,-104.808497,587540
40.419198,-104.739974,125410
38.06699,-117.228979,3261
32.261092,-107.755785,16298
33.133596,-107.252896,7121
35.597012,-105.222503,16998
36.754151,-108.186094,43278
44.051948,-122.978034,56032
45.455247,-123.842503,8145
44.026627,-116.96189,12187
45.324687,-118.086601,15004
38.772477,-112.083298,7621
39.710275,-111.835484,5117
42.833004,-108.732599,6821
44.758675,-108.758437,6895
36.057087,-90.502884,23450
41.661086,-91.529979,98516
41.012883,-92.414809,25982
43.145285,-95.147175,11203
42.506823,-94.180257,26879
38.065492,-97.923491,44477
39.113581,-94.630146,501577
38.959752,-95.25523,92726
37.975213,-100.864087,28564
39.194028,-96.592435,56949
38.87937,-99.322191,21394
39.348488,-101.711037,4378
39.091114,-94.415281,148102
40.193682,-92.582809,19193
40.700706,-99.081146,31553
40.922268,-98.357986,45651
42.101395,-102.870192,8344
36.7472,-95.980586,34610
36.395542,-97.878093,46138
34.181078,-97.129405,24960
34.932996,-95.765974,21668
36.135351,-97.068298,47667
44.350845,-103.76577,2874
30.27496,-89.781094,84239
30.226384,-93.217189,83821
29.983866,-90.152777,394206
30.003581,-91.818308,37540
30.674186,-96.369684,146692
29.883071,-97.941113,70371
32.500534,-94.740274,75920
26.203038,-98.229725,364004
26.19756,-97.690198,110339
27.750463,-98.070485,22655
29.697811,-98.126321,45840
32.351525,-97.39249,35545
31.707895,-98.982315,20988
30.360717,-103.665001,6587
31.042484,-104.832242,2175
32.243186,-101.475186,24122
34.151054,-99.290384,11660
34.424887,-100.21392,6557
34.821917,-102.398592,15675
36.060808,-102.518611,7088
29.410878,-94.962767,69914
29.660863,-95.147743,628492
29.755844,-94.967728,86034
32.684761,-97.020239,724777
7.239983,-70.739982,30860
8.599978,-70.250012,284289
9.31996,-70.620015,191167
10.429995,-71.449991,441094
10.189984,-70.079997,149711
9.049976,-69.750017,151642
41.355524,-72.100028,96178
41.053346,-73.539191,746920
41.550008,-73.050022,174236
41.656125,-70.944698,136082
42.120025,-72.579999,421780
42.522499,-70.883092,335509
42.448196,-73.259828,46230
44.259972,-72.575813,8538
32.609701,-85.48084,73929
34.799696,-87.677243,45349
28.021919,-81.733006,108932
28.08331,-80.60832,265414
25.468302,-80.477786,85967
28.78996,-81.279985,333460
25.80992,-80.131781,407750
26.270837,-80.270822,250000
27.000043,-82.105697,64279
28.478945,-82.547711,114697
29.538002,-81.223296,48577
29.647685,-81.651306,21452
28.810501,-81.883333,49574
30.189719,-82.639747,29395
30.754207,-86.572608,22403
30.15861,-85.655273,100072
34.769724,-84.970302,58557
33.955613,-84.543248,61360
31.213817,-82.354906,19824
33.036471,-85.031875,31776
34.968911,-90.003458,121268
32.364186,-88.703614,42290
31.697379,-89.139273,28841
34.949429,-81.932271,124126
33.496804,-80.862233,35472
40.947771,-90.371084,32094
41.529983,-88.106674,578460
37.305822,-89.518087,40427
42.269705,-89.06969,255978
42.048349,-87.699955,350000
41.493396,-90.534614,165728
42.039461,-88.289919,389514
39.828898,-84.890281,44400
39.466647,-87.413874,73236
40.417209,-86.878248,133977
40.558337,-85.659175,38297
41.683307,-86.250017,239822
38.310877,-85.821284,120625
41.682945,-85.968794,149190
36.865488,-87.488624,35604
37.128882,-84.083354,7844
37.332746,-87.502215,22294
35.937999,-77.790766,58361
35.67078,-80.474478,41352
35.999959,-78.92,309495
34.6272,-79.011906,32785
39.940287,-82.013325,40052
40.758325,-82.515542,77768
41.374747,-83.65139,37080
39.920004,-83.799986,84576
39.719215,-82.605304,48829
36.313325,-82.353614,77538
36.548323,-82.561948,57467
35.614995,-87.035267,116091
35.2229,-89.84109,286423
37.229419,-80.414198,67508
38.449422,-78.869176,42538
37.227765,-77.402237,118577
37.030025,-76.34995,366766
43.75083,-87.714424,53705
43.01165,-88.231369,249912
43.801369,-91.239429,87381
44.811359,-91.498353,79740
43.985053,-90.503892,12997
42.682626,-89.021579,69278
44.268679,-88.400506,203665
39.266659,-81.561647,61935
37.79388,-80.303481,2407
39.283273,-80.336916,28773
39.158087,-75.524703,76039
38.603056,-76.938932,69208
38.97833,-76.492499,81300
39.641649,-77.72028,79662
40.919995,-74.170005,151205
43.082963,-73.785016,55793
41.700231,-73.921416,170996
44.694984,-73.457982,29238
40.751943,-80.319423,120125
40.518598,-78.394967,78607
41.241086,-77.001383,56877
40.037775,-76.305766,209489
40.599988,-75.500028,496442
10.169959,-64.680016,546616
9.440004,-64.460004,117596
10.41997,-67.020028,303470
9.209992,-66.019986,89080
10.119988,-66.779991,166072
10.670006,-63.230001,126293
10.280462,-61.459377,166039
5.020015,-55.169951,4582
5.630004,-54.409997,7766
5.909987,-55.070008,4935
44.551892,-69.645785,25152
45.165989,-67.242392,3306
46.125517,-67.83972,6703
42.11664,-86.454191,58382
42.321098,-85.179747,70820
43.594457,-83.888895,68549
45.061602,-83.432696,18330
45.82246,-88.064093,16183
46.455807,-90.159391,7064
36.51662,-4.88333,186131
38.08332,-3.633355,59761
36.126712,-5.46653,111027
42.579971,-5.570007,136227
41.539957,2.450021,183293
35.539987,35.779976,539147
35.836661,38.548076,87880
36.588786,37.044085,31534
36.526645,37.956329,120169
35.929705,36.631655,128840
37.030025,41.229979,104107
36.483289,40.750009,128100
33.583336,36.39999,496145
14.557469,44.387461,191259
13.975851,44.170885,234837
46.85002,9.50003,38293
55.339709,-160.497191,667
55.21398,-132.800639,382
60.388647,-166.189937,99
70.46938,-157.395778,201
56.949094,-158.626892,102
55.918614,-159.151149,113
59.05656,-158.480312,2488
59.120993,-161.58713,230
61.004143,-159.940481,100
60.585487,-165.255789,352
62.085524,-163.729009,755
62.776981,-164.522992,100
64.327196,-158.721899,190
65.263599,-166.360786,83
64.880289,-157.70085,101
66.907246,-156.880977,151
66.603879,-160.009391,832
62.323779,-150.109427,1078
60.784157,-148.67768,177
62.079685,-150.072763,10
63.882831,-152.312187,32
63.391595,-148.95079,222
62.271353,-145.382196,119
64.787995,-141.199997,104
64.563797,-149.093003,75
64.15253,-145.842194,591
66.565483,-152.6455,97
65.171873,-152.07879,308
60.483322,15.416671,39422
59.630015,16.540013,107194
46.967739,31.984342,510840
51.50493,31.301541,307684
49.424928,27.001545,398346
48.684301,26.580899,114658
49.344364,23.499382,124269
48.629989,22.250001,150832
48.754297,30.21091,87658
50.49432,30.780901,88506
49.774312,30.130915,199163
46.300002,30.666593,54102
51.242388,33.209022,103547
47.928326,33.344983,652380
48.029664,37.974622,376610
48.299647,38.054669,396885
48.719363,37.534391,184105
46.756822,36.78684,118284
14.759317,49.609158,54274
25.565273,55.553343,44411
25.371383,55.406478,1103027
38.97554,56.277795,48458
39.436155,53.122591,1206
37.378609,60.496038,67294
38.051668,58.210028,40813
42.316654,59.166662,31400
42.40471,59.451658,60401
39.400707,67.26069,99675
39.900703,66.260751,247113
38.277158,67.887164,217274
37.837315,68.771347,311574
40.292152,70.427164,259876
40.495731,68.790726,95520
41.550731,69.680749,195633
41.454975,69.559981,167842
13.529987,-87.489968,47000
14.769989,-88.779992,35529
5.900039,-57.169984,12000
5.430016,-58.249995,100
3.38996,-59.80003,352
43.530016,-5.67,335972
42.84998,-2.669977,224578
41.903282,12.453387,832
55.93329,-4.750031,74635
54.920019,-1.38003,452934
50.900031,-1.399977,384417
51.449998,-2.583316,553528
50.72999,-1.90005,426945
54.600012,-7.300004,21056
53.20002,-2.919987,89531
51.629987,-3.950002,294339
54.879995,-2.929987,72633
37.849975,27.850021,198857
41.406657,27.355219,90899
37.76998,30.529961,172334
39.420009,29.929997,185008
37.216371,28.363891,48183
38.679976,39.229998,271492
37.60999,36.945021,376045
36.799988,34.619995,616990
40.519993,34.950001,183418
41.020841,40.521857,279450
38.506576,42.281595,73222
36.935251,127.689715,10077
36.643899,127.501199,775096
37.355148,127.939622,243387
37.874702,127.734157,226509
37.348068,126.859533,739493
35.94097,126.945419,283501
35.842759,129.211689,155237
35.219102,128.583562,1081499
51.550018,0.719997,618386
51.469971,-0.980028,369804
52.629977,-1.133249,457983
53.800035,-1.749981,501700
53.366677,-1.499997,1292900
39.584159,32.147226,93262
41.200003,32.600015,128564
37.074984,41.218352,152668
37.574437,43.740834,77699
47.225346,16.628742,109518
46.900043,19.700027,113895
47.194676,18.408065,144319
47.965327,21.718715,176880
47.16659,7.250038,78708
11.249997,-85.860041,7790
44.645891,22.665893,106578
45.199346,28.796681,92475
46.17001,21.31998,169065
47.049982,21.919995,213830
45.797113,24.137121,155565
47.637698,26.259317,105796
45.156506,26.806519,130954
45.455893,28.045874,311156
45.696551,27.186547,105112
-6.629997,-79.800023,50184
-6.150026,-79.710003,13681
-17.020009,-72.019982,49033
-13.304215,-72.116617,7540
-14.46001,-72.080004,4134
-15.470026,-69.429985,8118
-9.440007,-78.209991,30000
-8.932182,-74.705218,511
-7.810029,-78.049949,30835
-7.899997,-78.569995,10134
-6.430009,-76.520017,13693
-4.57002,-73.780029,2500
-14.699996,-74.129982,10491
-11.930035,-76.710005,88606
-11.259999,-74.690025,15532
-11.410015,-75.729988,51350
-11.520035,-75.940001,33345
-11.060011,-77.599977,40400
-11.110034,-77.61995,80474
-20.51995,-62.209986,972
-25.049958,-57.089988,3055
-25.090007,-57.529987,15643
-23.050287,-59.849949,-99
-22.640028,-57.789997,500
-23.430005,-58.859984,2135
-24.089965,-57.079989,9360
-25.340018,-57.52004,500000
-25.409988,-57.279977,30150
-26.679988,-57.150011,7882
-25.620001,-57.16001,18881
-26.020028,-54.769949,1250
-25.449985,-56.439951,88101
-26.200017,-56.380006,5504
-23.910028,-55.459985,600
-27.347185,-55.873919,357119
-27.170035,-56.25004,14297
13.089988,-86.359985,107839
12.469974,-85.660002,29046
12.109996,-85.379967,54731
41.554995,-8.421331,826833
40.283341,-7.499992,24828
24.094277,38.049295,267590
29.815298,39.866393,22583
20.008687,42.598681,88291
21.262228,40.382279,657282
69.240617,18.008606,3907
51.429973,5.500015,398053
60.800021,10.700008,22719
64.868016,11.2053,2615
48.73329,19.149983,82336
48.366594,17.6,69785
56.500026,27.316565,38340
55.74002,24.370026,127405
55.938639,23.325026,133528
17.50654,44.131559,369609
24.07371,45.280636,8712
23.489456,46.75636,594605
25.429054,49.565905,298562
26.519633,50.01151,368892
26.29143,50.158323,97446
33.899183,70.100827,55685
32.520016,74.560038,477396
31.719988,73.989995,361303
32.579987,74.080015,301506
30.671731,73.111806,235695
31.719988,72.979979,201781
28.420241,70.295182,353203
42.829878,75.284593,112860
42.830627,73.88566,74133
42.651336,77.081073,18595
41.426346,75.991062,52300
41.030711,73.205754,15000
34.341791,73.196814,66486
33.602689,71.432684,343027
34.149503,73.199501,1183647
34.200043,72.039985,300424
27.666618,85.333334,337785
27.416684,85.033352,232334
8.509983,-80.359989,28766
7.970016,-80.420037,44082
7.518958,-78.166015,1357
42.22932,20.750092,171464
29.076945,48.083773,68763
29.337472,47.658062,194193
9.33535,-82.247471,9883
9.300012,-82.399968,8114
44.609976,40.120021,158451
43.754318,44.65437,45702
44.1599,43.469946,72649
44.079957,43.090021,142865
43.909967,42.720018,132771
44.620053,41.950039,134380
66.950008,-171.816603,297
65.58327,-171.024998,1242
70.956585,-179.589979,10
69.42444,161.481143,570
54.631638,21.810855,45187
69.073057,33.423066,53921
67.573071,33.393042,66907
69.205219,33.450247,19200
59.111597,28.074658,36209
59.730009,30.650005,225801
52.534815,31.944861,43534
53.589144,34.339185,33527
56.854345,41.364286,60705
57.469966,42.129976,92983
56.494341,43.594383,63083
55.399989,43.800003,142597
